time,class_name,file_path,sharpness,brightness,capture_type,save_mode,roi_x,roi_y,roi_size,saved_width,saved_height
2026-06-15 18:03:47,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0155.jpg,31.11,136.00,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:48,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0156.jpg,31.35,134.17,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:49,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0157.jpg,32.24,136.19,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:50,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0158.jpg,34.10,132.43,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:51,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0159.jpg,32.21,133.51,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:52,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0160.jpg,30.41,134.47,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:53,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0161.jpg,35.58,134.96,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:54,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0162.jpg,34.54,135.87,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:55,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0163.jpg,33.77,134.05,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:57,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0164.jpg,30.92,135.48,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:58,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0165.jpg,41.19,132.94,auto,roi_crop,350,65,558,558,558
2026-06-15 18:03:59,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0166.jpg,24.84,133.03,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:00,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0167.jpg,36.73,137.92,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:01,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0168.jpg,30.26,133.16,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:02,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0169.jpg,33.47,128.93,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:03,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0170.jpg,36.29,135.64,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:04,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0171.jpg,32.81,132.94,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:05,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0172.jpg,37.50,136.72,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:06,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0173.jpg,39.95,144.25,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:07,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0174.jpg,26.22,141.27,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:08,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0175.jpg,33.73,143.63,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:09,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0176.jpg,34.58,139.74,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:10,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0177.jpg,26.04,140.76,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:11,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0178.jpg,38.79,147.63,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:12,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0179.jpg,36.76,145.31,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:13,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0180.jpg,27.03,141.11,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:14,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0181.jpg,41.61,143.48,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:15,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0182.jpg,42.48,144.59,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:16,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0183.jpg,33.32,140.09,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:17,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0184.jpg,34.00,144.23,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:18,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0185.jpg,27.59,133.21,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:19,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0186.jpg,28.49,136.78,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:20,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0187.jpg,33.01,142.03,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:21,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0188.jpg,27.79,145.10,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:22,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0189.jpg,40.39,148.11,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:23,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0190.jpg,39.57,144.70,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:24,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0191.jpg,38.89,141.48,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:25,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0192.jpg,40.15,142.83,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:26,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0193.jpg,25.76,139.57,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:27,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0194.jpg,32.66,147.69,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:28,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0195.jpg,34.56,147.48,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:29,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0196.jpg,34.98,145.67,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:30,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0197.jpg,23.22,136.19,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:31,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0198.jpg,38.98,145.72,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:32,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0199.jpg,33.63,144.35,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:33,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0200.jpg,32.71,143.41,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:34,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0201.jpg,28.44,138.79,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:35,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0202.jpg,36.56,146.62,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:36,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0203.jpg,41.95,145.61,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:37,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0204.jpg,37.12,142.41,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:39,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0205.jpg,43.26,131.74,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:40,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0206.jpg,48.41,150.80,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:41,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0207.jpg,43.07,147.53,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:42,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0208.jpg,35.08,145.88,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:43,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0209.jpg,38.31,145.24,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:44,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0210.jpg,41.04,146.64,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:45,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0211.jpg,45.40,145.97,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:46,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0212.jpg,39.44,140.64,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:47,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0213.jpg,24.15,141.58,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:48,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0214.jpg,36.32,138.16,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:49,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0215.jpg,32.22,142.02,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:50,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0216.jpg,32.35,142.60,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:51,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0217.jpg,46.36,140.74,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:52,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0218.jpg,20.91,140.65,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:53,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0219.jpg,36.87,140.95,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:54,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0220.jpg,34.44,143.09,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:55,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0221.jpg,32.89,141.58,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:56,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0222.jpg,32.77,142.09,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:57,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0223.jpg,33.26,140.03,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:58,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0224.jpg,23.51,140.48,auto,roi_crop,350,65,558,558,558
2026-06-15 18:04:59,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0225.jpg,39.39,142.69,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:00,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0226.jpg,36.85,140.47,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:01,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0227.jpg,32.82,136.15,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:02,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0228.jpg,23.76,127.06,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:03,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0229.jpg,32.27,139.62,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:04,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0230.jpg,36.92,136.90,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:05,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0231.jpg,29.06,135.70,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:06,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0232.jpg,34.21,139.88,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:07,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0233.jpg,41.03,137.45,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:08,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0234.jpg,33.08,133.55,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:09,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0235.jpg,31.52,135.51,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:10,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0236.jpg,30.73,137.36,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:11,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0237.jpg,33.49,136.94,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:12,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0238.jpg,32.21,135.09,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:13,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0239.jpg,32.52,134.90,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:14,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0240.jpg,36.31,136.12,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:15,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0241.jpg,37.49,137.48,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:16,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0242.jpg,29.97,132.02,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:17,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0243.jpg,33.41,137.15,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:19,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0244.jpg,21.01,135.17,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:20,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0245.jpg,33.15,144.04,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:21,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0246.jpg,34.62,141.58,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:22,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0247.jpg,35.74,138.07,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:23,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0248.jpg,38.71,144.70,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:24,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0249.jpg,40.44,141.89,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:25,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0250.jpg,31.70,142.61,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:26,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0251.jpg,29.97,134.99,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:27,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0252.jpg,34.14,142.67,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:28,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0253.jpg,22.62,123.52,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:29,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0254.jpg,36.65,149.38,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:30,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0255.jpg,27.65,142.85,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:31,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0256.jpg,35.57,144.20,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:32,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0257.jpg,36.15,144.43,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:33,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0258.jpg,33.66,141.01,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:34,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0259.jpg,32.46,139.11,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:35,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0260.jpg,35.71,138.78,auto,roi_crop,350,65,558,558,558
2026-06-15 18:05:36,待分拣,D:\Garbage Classification\Garbage_Classification_Organized\dataset\待分拣\待分拣_0261.jpg,38.11,144.37,auto,roi_crop,350,65,558,558,558
